"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est"
"55111","SAINT PAUL, MN",,"G",14588,"G",200445,"G",808103,103
"55112","SAINT PAUL, MN",,"G",29423,"G",437705,"G",1704938,1054
"55113","SAINT PAUL, MN",,"G",39177,"G",352035,"G",1430948,1745
"55114","SAINT PAUL, MN",,"G",12516,"G",159050,"G",643309,563
"55115","SAINT PAUL, MN",,"G",2302,"G",16858,"G",71079,201
"55116","SAINT PAUL, MN",,"G",9695,"G",115037,"G",417933,506
"55117","SAINT PAUL, MN",,"G",11753,"G",135432,"G",603098,753
"55118","SAINT PAUL, MN",,"G",8931,"G",55071,"G",229766,690
"55119","SAINT PAUL, MN",,"G",4665,"G",43289,"G",181012,388
"55120","SAINT PAUL, MN",,"G",7131,"G",82844,"G",338710,317
"55121","SAINT PAUL, MN",,"G",27013,"G",350725,"G",1336647,822
"55122","SAINT PAUL, MN",,"G",12673,"G",158962,"G",584183,784
"55123","SAINT PAUL, MN","J","D",0,"D",0,"D",0,433
"55124","SAINT PAUL, MN",,"G",11542,"G",80330,"G",331092,972
"55125","SAINT PAUL, MN",,"G",18523,"G",166785,"G",660779,1146
"55126","SAINT PAUL, MN",,"G",14551,"G",202851,"G",760052,693
"55127","SAINT PAUL, MN",,"G",5446,"G",53322,"G",216761,379
"55128","SAINT PAUL, MN",,"G",8557,"G",94113,"G",374546,616
"55129","SAINT PAUL, MN",,"G",1746,"G",8942,"G",38327,220
"55130","SAINT PAUL, MN",,"G",1310,"G",10672,"G",45657,104
"55133","SAINT PAUL, MN","A","D",0,"D",0,"D",0,2
"55144","SAINT PAUL, MN","J","D",0,"D",0,"D",0,18
"55146","SAINT PAUL, MN","A","D",0,"D",0,"D",0,1
"55150","MENDOTA, MN","F","D",0,"D",0,"D",0,12
"55155","SAINT PAUL, MN","B","S",0,"H",369,"H",1452,12
"55164","SAINT PAUL, MN","E","S",0,"H",6942,"H",16276,5
"55165","SAINT PAUL, MN","A","D",0,"D",0,"D",0,1
"55170","SAINT PAUL, MN","B","D",0,"D",0,"D",0,2
"55172","SAINT PAUL, MN","A","D",0,"D",0,"D",0,1
"55175","SAINT PAUL, MN",,"G",6,"G",63,"G",110,3
"55301","ALBERTVILLE, MN",,"G",2994,"G",15499,"G",67303,281
"55302","ANNANDALE, MN",,"G",1602,"G",11254,"G",48059,208
"55303","ANOKA, MN",,"G",15972,"G",166834,"G",644120,1185
"55304","ANDOVER, MN",,"G",6786,"G",48930,"G",209857,1008
"55305","HOPKINS, MN",,"G",17601,"G",338107,"G",1039734,1000
"55306","BURNSVILLE, MN",,"H",10370,"H",83544,"H",356525,525
"55307","ARLINGTON, MN",,"G",900,"G",5887,"G",26091,90
"55308","BECKER, MN",,"G",1810,"H",19872,"H",78357,181
"55309","BIG LAKE, MN",,"G",2777,"G",21285,"G",97519,318
"55310","BIRD ISLAND, MN",,"G",509,"H",2796,"H",13435,64
"55311","OSSEO, MN",,"G",10319,"G",184369,"G",684333,591
"55312","BROWNTON, MN",,"G",89,"G",374,"G",2129,23
"55313","BUFFALO, MN",,"G",6898,"G",47007,"G",201986,631
"55314","BUFFALO LAKE, MN",,"G",1002,"G",5290,"H",23290,35
"55315","CARVER, MN",,"H",387,"H",1637,"H",8249,77
"55316","CHAMPLIN, MN",,"G",3898,"G",23383,"G",95698,382
"55317","CHANHASSEN, MN",,"G",13502,"G",159321,"G",650478,638
"55318","CHASKA, MN",,"G",10317,"G",122588,"G",490313,630
"55319","CLEAR LAKE, MN",,"H",545,"G",3203,"H",16585,99
"55320","CLEARWATER, MN",,"G",1408,"G",8963,"G",40426,124
"55321","COKATO, MN",,"G",1950,"G",13976,"G",61864,173
"55322","COLOGNE, MN",,"G",367,"G",3013,"G",13715,72
"55323","CRYSTAL BAY, MN",,"G",14,"G",76,"G",372,3
"55324","DARWIN, MN",,"H",76,"H",356,"G",2130,27
"55325","DASSEL, MN",,"G",915,"G",6695,"G",27284,108
"55327","DAYTON, MN",,"H",268,"H",2182,"H",9942,93
"55328","DELANO, MN",,"G",2631,"G",19467,"G",83803,270
"55329","EDEN VALLEY, MN",,"G",375,"G",2000,"G",9362,53
"55330","ELK RIVER, MN",,"G",11473,"G",93837,"G",357227,1011
"55331","EXCELSIOR, MN",,"G",3545,"G",32361,"G",133968,589
"55332","FAIRFAX, MN",,"H",376,"G",1996,"G",8636,60
"55333","FRANKLIN, MN",,"H",122,"H",809,"G",3650,14
"55334","GAYLORD, MN",,"G",1327,"G",11861,"G",46488,104
"55335","GIBBON, MN","C","D",0,"D",0,"D",0,30
"55336","GLENCOE, MN",,"G",2779,"G",21020,"G",92890,207
"55337","BURNSVILLE, MN",,"G",25508,"G",265868,"G",1106259,1632
"55338","GREEN ISLE, MN",,"G",110,"G",753,"G",3512,21
"55339","HAMBURG, MN",,"H",320,"H",2247,"H",10816,17
"55340","HAMEL, MN",,"G",5984,"G",87382,"G",293237,340
"55341","HANOVER, MN",,"G",482,"G",3267,"G",15865,86
"55342","HECTOR, MN",,"G",513,"G",4762,"G",20009,65
"55343","HOPKINS, MN",,"G",29958,"G",543237,"G",2037644,1201
"55344","EDEN PRAIRIE, MN",,"G",53979,"G",758779,"G",2941735,1440
"55345","MINNETONKA, MN",,"G",8354,"G",89087,"G",364087,718
"55346","EDEN PRAIRIE, MN",,"G",2140,"G",21082,"G",89255,338
"55347","EDEN PRAIRIE, MN",,"G",4141,"G",61591,"G",245105,511
"55349","HOWARD LAKE, MN",,"G",1282,"G",9691,"G",34036,87
"55350","HUTCHINSON, MN",,"G",11763,"G",106535,"G",433783,588
"55352","JORDAN, MN",,"G",1683,"G",13003,"G",62722,249
"55353","KIMBALL, MN",,"G",843,"G",3872,"G",18347,89
"55354","LESTER PRAIRIE, MN",,"H",628,"H",5911,"H",25303,63
"55355","LITCHFIELD, MN",,"G",4109,"G",27660,"G",115355,294
"55356","LONG LAKE, MN",,"G",1952,"G",17321,"G",70077,253
"55357","LORETTO, MN",,"G",1162,"G",8918,"G",40898,142
"55358","MAPLE LAKE, MN",,"G",1720,"G",13867,"G",67229,151
"55359","MAPLE PLAIN, MN",,"G",2119,"G",20902,"G",96155,242
"55360","MAYER, MN",,"H",218,"G",1274,"G",6569,53
"55361","MINNETONKA BEACH, MN",,"G",146,"G",801,"G",3619,3
"55362","MONTICELLO, MN",,"H",6149,"G",51228,"G",226381,452
"55363","MONTROSE, MN",,"H",218,"G",1066,"G",5201,57
"55364","MOUND, MN",,"G",1597,"G",10383,"G",48115,372
"55366","NEW AUBURN, MN",,"G",9,"G",31,"G",136,4
"55367","NEW GERMANY, MN",,"G",140,"G",792,"G",4008,29
"55368","NORWOOD YOUNG AMERICA, MN",,"G",832,"G",6796,"G",26152,93
"55369","OSSEO, MN",,"G",23380,"G",227475,"G",970838,1385
"55370","PLATO, MN",,"G",223,"G",2002,"G",8364,18
"55371","PRINCETON, MN",,"G",4699,"G",36198,"G",149104,420
"55372","PRIOR LAKE, MN",,"G",8113,"G",59610,"G",259305,716
"55373","ROCKFORD, MN",,"G",1536,"G",15390,"G",62213,149
"55374","ROGERS, MN",,"G",8640,"G",81757,"G",352092,544
"55375","SAINT BONIFACIUS, MN",,"G",944,"G",6488,"G",23615,77
"55376","SAINT MICHAEL, MN",,"H",2843,"H",28117,"H",138248,332
"55377","SANTIAGO, MN",,"G",45,"G",233,"G",1162,5
"55378","SAVAGE, MN",,"G",7637,"G",67790,"G",292373,629
"55379","SHAKOPEE, MN",,"G",18399,"G",191735,"G",804572,966
"55381","SILVER LAKE, MN","C","S",0,"H",646,"H",2837,41
"55382","SOUTH HAVEN, MN",,"H",403,"G",1262,"H",6541,61
"55384","SPRING PARK, MN",,"G",790,"G",6765,"G",28817,73
"55385","STEWART, MN",,"G",240,"G",2724,"G",10355,19
"55386","VICTORIA, MN",,"G",1422,"G",9215,"G",42023,146
"55387","WACONIA, MN",,"G",6824,"G",55271,"G",242456,330
"55388","WATERTOWN, MN",,"G",793,"G",5316,"G",23303,136
"55389","WATKINS, MN",,"H",315,"G",2071,"G",11827,60
"55390","WAVERLY, MN",,"H",512,"H",3866,"H",18208,50
"55391","WAYZATA, MN",,"G",9024,"G",729882,"G",1846210,885
"55392","NAVARRE, MN",,"G",182,"G",1249,"G",5688,20
"55395","WINSTED, MN",,"G",1577,"G",15021,"G",60510,89
"55396","WINTHROP, MN",,"G",573,"G",3611,"G",15578,67
"55397","YOUNG AMERICA, MN","F","D",0,"D",0,"D",0,44
"55398","ZIMMERMAN, MN",,"G",1292,"G",6243,"G",29722,258
"55401","MINNEAPOLIS, MN",,"G",19508,"G",297034,"G",1068866,988
"55402","MINNEAPOLIS, MN",,"G",70107,"G",1490428,"H",5607330,1654
"55403","MINNEAPOLIS, MN",,"G",18094,"G",213266,"G",891568,671
"55404","MINNEAPOLIS, MN",,"G",16362,"G",179666,"G",771845,644
"55405","MINNEAPOLIS, MN",,"G",5073,"G",47677,"G",188174,509
"55406","MINNEAPOLIS, MN",,"G",8937,"G",68514,"G",284730,706
"55407","MINNEAPOLIS, MN",,"G",13223,"G",158685,"G",648560,599
"55408","MINNEAPOLIS, MN",,"G",11946,"H",120863,"H",442082,881
"55409","MINNEAPOLIS, MN",,"H",2644,"H",16356,"H",71818,283
"55410","MINNEAPOLIS, MN",,"G",2659,"G",17175,"G",76407,504
"55411","MINNEAPOLIS, MN",,"G",8709,"G",77777,"G",320586,455
"55412","MINNEAPOLIS, MN",,"G",1499,"G",13868,"G",54662,182
"55413","MINNEAPOLIS, MN",,"G",19983,"G",239405,"G",941958,730
"55414","MINNEAPOLIS, MN",,"G",15182,"G",161395,"G",642630,801
"55415","MINNEAPOLIS, MN",,"H",20177,"H",306230,"H",1197463,325
"55416","MINNEAPOLIS, MN",,"G",34020,"G",432302,"G",1666965,1597
"55417","MINNEAPOLIS, MN",,"G",4817,"G",55947,"G",234331,314
"55418","MINNEAPOLIS, MN",,"G",8731,"G",79952,"G",337387,665
"55419","MINNEAPOLIS, MN",,"H",5135,"H",39402,"H",167786,518
"55420","MINNEAPOLIS, MN",,"G",19936,"H",233526,"H",958675,851
"55421","MINNEAPOLIS, MN",,"G",11768,"H",115312,"G",470114,544
"55422","MINNEAPOLIS, MN",,"G",19896,"G",248000,"G",1010072,806
"55423","MINNEAPOLIS, MN",,"G",15810,"G",260752,"G",1227521,757
"55424","MINNEAPOLIS, MN",,"G",2187,"G",19768,"G",84201,325
"55425","MINNEAPOLIS, MN",,"G",21581,"G",191244,"G",748364,866
"55426","MINNEAPOLIS, MN",,"G",23470,"G",335880,"G",1463460,958
"55427","MINNEAPOLIS, MN",,"G",12509,"G",143444,"G",584170,790
"55428","MINNEAPOLIS, MN",,"G",18491,"G",183031,"G",765922,814
"55429","MINNEAPOLIS, MN",,"G",6164,"G",52720,"G",217591,397
"55430","MINNEAPOLIS, MN",,"G",8394,"G",76568,"G",315499,448
"55431","MINNEAPOLIS, MN",,"G",17947,"G",259308,"G",981371,866
"55432","MINNEAPOLIS, MN",,"G",26921,"G",418422,"G",2004879,970
"55433","MINNEAPOLIS, MN",,"G",16461,"G",157085,"G",653522,727
"55434","MINNEAPOLIS, MN",,"G",6772,"G",37368,"G",159389,558
"55435","MINNEAPOLIS, MN",,"G",35435,"G",474217,"G",1847999,1461
"55436","MINNEAPOLIS, MN",,"G",3725,"G",68255,"G",233960,354
"55437","MINNEAPOLIS, MN",,"G",13534,"G",255942,"G",896361,553
"55438","MINNEAPOLIS, MN",,"G",5935,"G",74232,"G",300425,346
"55439","MINNEAPOLIS, MN",,"G",15346,"G",236741,"G",906831,760
"55440","MINNEAPOLIS, MN",,"G",4963,"G",93823,"G",329609,19
"55441","MINNEAPOLIS, MN",,"G",22478,"G",346008,"G",1376384,1002
"55442","MINNEAPOLIS, MN",,"G",7975,"G",138797,"G",545443,353
"55443","MINNEAPOLIS, MN",,"G",5001,"G",35873,"G",146796,447
"55444","MINNEAPOLIS, MN",,"G",742,"G",4042,"G",18527,162
"55445","MINNEAPOLIS, MN",,"G",9664,"G",106430,"G",429341,342
"55446","MINNEAPOLIS, MN",,"G",3748,"G",41491,"G",163982,333
"55447","MINNEAPOLIS, MN",,"G",20446,"G",233053,"G",942182,972
"55448","MINNEAPOLIS, MN",,"G",7377,"G",47294,"G",197950,505
"55449","MINNEAPOLIS, MN",,"G",11631,"G",112302,"G",481294,810
"55450","MINNEAPOLIS, MN",,"G",4478,"G",36047,"G",136675,63
"55454","MINNEAPOLIS, MN",,"G",7882,"G",83204,"G",323624,164
"55455","MINNEAPOLIS, MN","H","D",0,"D",0,"D",0,30
"55458","MINNEAPOLIS, MN",,"G",41,"G",310,"G",1683,5
"55459","MINNEAPOLIS, MN","A","D",0,"D",0,"D",0,3
"55467","MINNEAPOLIS, MN","B","D",0,"D",0,"D",0,2
"55472","MINNEAPOLIS, MN","B","D",0,"D",0,"D",0,4
"55474","MINNEAPOLIS, MN","H","D",0,"D",0,"D",0,31
"55479","MINNEAPOLIS, MN","I","S",0,"H",237244,"H",661704,30
"55480","MINNEAPOLIS, MN","G","D",0,"D",0,"D",0,7
"55485","MINNEAPOLIS, MN","A","D",0,"D",0,"D",0,1
"55486","MINNEAPOLIS, MN","A","D",0,"D",0,"D",0,1
"55487","MINNEAPOLIS, MN",,"G",48,"G",62,"G",340,4
"55488","MINNEAPOLIS, MN","A","D",0,"D",0,"D",0,2
"55569","OSSEO, MN","A","D",0,"D",0,"D",0,1
"55572","ROCKFORD, MN","A","D",0,"D",0,"D",0,1
"55601","BEAVER BAY, MN",,"G",151,"G",689,"G",2868,17
"55602","BRIMSON, MN",,"G",3,"G",4,"G",69,3
"55603","FINLAND, MN",,"G",95,"G",439,"G",1907,13
"55604","GRAND MARAIS, MN",,"G",1253,"G",6520,"G",29418,196
"55605","GRAND PORTAGE, MN","C","D",0,"D",0,"D",0,6
"55606","HOVLAND, MN","B","D",0,"D",0,"D",0,4
"55607","ISABELLA, MN","A","D",0,"D",0,"D",0,4
"55609","KNIFE RIVER, MN",,"H",75,"G",236,"G",1025,9
"55612","LUTSEN, MN",,"G",537,"G",2542,"G",9898,38
"55613","SCHROEDER, MN","B","D",0,"D",0,"D",0,12
"55614","SILVER BAY, MN",,"G",607,"G",5131,"G",22022,55
"55615","TOFTE, MN",,"H",156,"S",0,"H",3696,17
"55616","TWO HARBORS, MN",,"G",2157,"G",13645,"G",62649,178
"55701","ADOLPH, MN","E","D",0,"D",0,"D",0,4
"55702","ALBORN, MN",,"G",15,"G",66,"G",448,6
"55703","ANGORA, MN",,"G",54,"G",442,"G",4956,17
"55704","ASKOV, MN",,"G",135,"G",639,"G",2634,27
"55705","AURORA, MN",,"G",587,"G",4213,"G",17477,58
"55706","BABBITT, MN",,"G",628,"G",6648,"G",27787,47
"55707","BARNUM, MN",,"G",329,"G",1780,"G",7589,56
"55708","BIWABIK, MN",,"G",327,"G",1415,"G",5819,27
"55709","BOVEY, MN",,"H",175,"G",698,"G",3637,51
"55710","BRITT, MN","B","D",0,"D",0,"D",0,8
"55711","BROOKSTON, MN",,"H",107,"G",468,"H",2402,11
"55712","BRUNO, MN","A","D",0,"D",0,"D",0,6
"55713","BUHL, MN",,"G",335,"G",3024,"G",12271,19
"55716","CALUMET, MN","B","D",0,"D",0,"D",0,9
"55717","CANYON, MN",,"G",60,"H",167,"G",1093,13
"55718","CARLTON, MN",,"G",699,"G",4625,"G",24032,81
"55719","CHISHOLM, MN",,"G",1336,"G",6486,"G",27353,120
"55720","CLOQUET, MN",,"G",6800,"G",60200,"G",228559,407
"55721","COHASSET, MN",,"G",618,"H",6947,"H",30513,53
"55722","COLERAINE, MN",,"G",160,"G",955,"G",4188,31
"55723","COOK, MN",,"H",833,"H",6846,"H",29606,108
"55724","COTTON, MN","B","D",0,"D",0,"D",0,8
"55725","CRANE LAKE, MN","B","S",0,"G",174,"H",1526,16
"55726","CROMWELL, MN",,"G",133,"G",674,"G",2688,21
"55730","GRAND RAPIDS, MN","A","D",0,"D",0,"D",0,1
"55731","ELY, MN",,"G",1773,"G",9890,"G",46906,274
"55732","EMBARRASS, MN",,"G",51,"G",289,"G",1443,19
"55733","ESKO, MN",,"G",380,"G",2382,"G",10098,65
"55734","EVELETH, MN",,"G",2110,"G",19130,"G",77657,128
"55735","FINLAYSON, MN",,"G",159,"G",1271,"G",6498,28
"55736","FLOODWOOD, MN",,"G",293,"G",1149,"G",5098,47
"55738","FORBES, MN","B","D",0,"D",0,"D",0,10
"55741","GILBERT, MN",,"G",403,"G",2585,"G",11319,51
"55742","GOODLAND, MN","A","S",0,"H",24,"H",91,3
"55744","GRAND RAPIDS, MN",,"G",9894,"G",66196,"G",289098,731
"55745","GRAND RAPIDS, MN","A","D",0,"D",0,"D",0,1
"55746","HIBBING, MN",,"G",7620,"G",63589,"G",280463,527
"55748","HILL CITY, MN",,"G",125,"G",450,"G",2174,22
"55749","HOLYOKE, MN","A","S",0,"G",22,"G",99,3
"55750","HOYT LAKES, MN",,"G",209,"G",1275,"G",6610,26
"55751","IRON, MN",,"G",41,"G",194,"G",950,8
"55752","JACOBSON, MN","A","S",0,"G",45,"G",194,4
"55753","KEEWATIN, MN","E","D",0,"D",0,"D",0,18
"55756","KERRICK, MN",,"G",27,"G",121,"G",538,5
"55757","KETTLE RIVER, MN",,"G",73,"G",882,"G",3477,13
"55758","KINNEY, MN","A","D",0,"D",0,"D",0,1
"55760","MCGREGOR, MN",,"H",860,"G",4774,"G",19690,107
"55763","MAKINEN, MN","A","S",0,"S",0,"G",138,3
"55764","MARBLE, MN","A","S",0,"G",43,"G",197,6
"55765","MEADOWLANDS, MN","C","S",0,"H",704,"H",2481,18
"55767","MOOSE LAKE, MN",,"G",1205,"G",7459,"G",31579,114
"55768","MOUNTAIN IRON, MN",,"H",1736,"H",32277,"H",135676,43
"55769","NASHWAUK, MN",,"G",283,"G",1713,"G",6697,48
"55771","ORR, MN",,"G",292,"G",1229,"G",5109,58
"55775","PENGILLY, MN",,"G",46,"G",106,"G",721,20
"55777","VIRGINIA, MN","A","D",0,"D",0,"D",0,1
"55779","SAGINAW, MN",,"G",315,"G",1541,"G",7260,59
"55780","SAWYER, MN",,"G",57,"G",450,"G",1827,5
"55781","SIDE LAKE, MN",,"G",45,"G",98,"G",469,8
"55782","SOUDAN, MN",,"G",16,"G",35,"G",133,7
"55783","STURGEON LAKE, MN",,"H",124,"G",433,"G",2578,40
"55784","SWAN RIVER, MN","A","D",0,"D",0,"D",0,1
"55785","SWATARA, MN","A","D",0,"D",0,"D",0,4
"55786","TACONITE, MN",,"G",13,"G",77,"G",332,3
"55787","TAMARACK, MN","B","D",0,"D",0,"D",0,8
"55790","TOWER, MN",,"G",688,"G",3716,"G",16888,59
"55791","TWIG, MN","A","D",0,"D",0,"D",0,2
"55792","VIRGINIA, MN",,"G",7000,"G",51876,"G",218454,481
"55793","WARBA, MN","A","D",0,"D",0,"D",0,5
"55795","WILLOW RIVER, MN",,"G",148,"G",827,"G",6767,33
"55796","WINTON, MN",,"G",15,"S",0,"H",402,3
"55797","WRENSHALL, MN",,"G",83,"G",558,"G",3539,22
"55798","WRIGHT, MN","B","S",0,"G",175,"H",725,11
"55801","DULUTH, MN","C","D",0,"D",0,"D",0,11
"55802","DULUTH, MN",,"G",15154,"G",127541,"G",520315,797
"55803","DULUTH, MN",,"G",2095,"G",10785,"G",55727,287
"55804","DULUTH, MN",,"G",1871,"G",14606,"G",63257,191
"55805","DULUTH, MN",,"G",9126,"G",121494,"G",538853,218
"55806","DULUTH, MN",,"G",2726,"G",19847,"G",84971,251
"55807","DULUTH, MN",,"G",6160,"G",51661,"G",211974,307
"55808","DULUTH, MN",,"G",545,"G",4218,"G",18162,59
"55810","DULUTH, MN",,"G",1175,"G",6613,"G",31229,132
"55811","DULUTH, MN",,"G",16603,"G",101453,"G",417051,884
"55812","DULUTH, MN",,"G",2255,"G",9540,"G",41871,168
"55814","DULUTH, MN","A","D",0,"D",0,"D",0,1
"55816","DULUTH, MN",,"G",186,"G",2250,"G",10651,19
"55901","ROCHESTER, MN",,"G",64552,"G",819306,"G",3205845,1197
"55902","ROCHESTER, MN",,"G",8793,"G",53866,"G",215835,677
"55903","ROCHESTER, MN",,"H",1244,"H",13668,"H",56239,48
"55904","ROCHESTER, MN",,"G",10218,"G",69893,"G",308321,623
"55905","ROCHESTER, MN","C","D",0,"D",0,"D",0,7
"55906","ROCHESTER, MN",,"G",4095,"G",24680,"G",112585,345
"55909","ADAMS, MN",,"G",244,"G",1214,"G",5666,41
"55910","ALTURA, MN",,"G",192,"G",923,"G",4761,33
"55912","AUSTIN, MN",,"G",12303,"G",95869,"G",430839,663
"55917","BLOOMING PRAIRIE, MN",,"G",925,"G",5259,"G",22331,123
"55918","BROWNSDALE, MN",,"G",178,"G",1825,"G",8344,21
"55919","BROWNSVILLE, MN",,"G",13,"G",47,"G",183,9
"55920","BYRON, MN",,"G",1287,"G",9732,"G",40634,141
"55921","CALEDONIA, MN",,"G",1606,"G",9321,"G",42419,144
"55922","CANTON, MN",,"G",27,"G",158,"G",697,11
"55923","CHATFIELD, MN",,"H",1155,"H",7552,"H",32534,124
"55924","CLAREMONT, MN",,"G",158,"G",1709,"G",7937,30
"55925","DAKOTA, MN",,"G",128,"H",655,"H",3207,18
"55926","DEXTER, MN",,"G",92,"G",1198,"G",3302,20
"55927","DODGE CENTER, MN",,"G",2042,"G",22725,"G",88594,106
"55929","DOVER, MN",,"H",110,"H",466,"G",2737,26
"55931","EITZEN, MN",,"G",74,"G",445,"G",1861,13
"55932","ELGIN, MN",,"H",244,"G",1649,"H",7183,52
"55933","ELKTON, MN","B","D",0,"D",0,"D",0,6
"55934","EYOTA, MN",,"G",265,"G",1408,"G",7073,67
"55935","FOUNTAIN, MN","C","D",0,"D",0,"D",0,26
"55936","GRAND MEADOW, MN",,"G",388,"G",2623,"G",11736,43
"55939","HARMONY, MN",,"G",531,"G",3322,"G",15409,77
"55940","HAYFIELD, MN",,"G",497,"G",3069,"G",14439,60
"55941","HOKAH, MN",,"G",120,"G",720,"G",3089,29
"55942","HOMER, MN","A","D",0,"D",0,"D",0,1
"55943","HOUSTON, MN",,"H",587,"H",3178,"H",14063,74
"55944","KASSON, MN",,"G",1104,"G",6323,"G",27344,156
"55945","KELLOGG, MN",,"G",131,"G",484,"G",2318,34
"55946","KENYON, MN",,"H",750,"H",5187,"H",21602,84
"55947","LA CRESCENT, MN",,"G",1249,"G",7069,"G",32005,135
"55949","LANESBORO, MN",,"G",352,"G",1250,"G",6496,73
"55950","LANSING, MN",,"G",5,"G",39,"G",168,4
"55951","LE ROY, MN",,"G",365,"G",2249,"G",8714,46
"55952","LEWISTON, MN",,"H",961,"H",7819,"H",30103,62
"55953","LYLE, MN","B","S",0,"H",303,"G",1522,20
"55954","MABEL, MN",,"G",220,"G",885,"G",4278,34
"55955","MANTORVILLE, MN",,"G",269,"G",1172,"G",6029,54
"55956","MAZEPPA, MN","B","S",0,"G",246,"G",1331,27
"55957","MILLVILLE, MN",,"G",35,"G",212,"G",1098,13
"55959","MINNESOTA CITY, MN",,"H",633,"H",2827,"H",11568,43
"55960","ORONOCO, MN",,"G",361,"G",2237,"G",10182,51
"55961","OSTRANDER, MN",,"G",94,"G",426,"G",1992,10
"55962","PETERSON, MN",,"G",64,"G",278,"G",1124,11
"55963","PINE ISLAND, MN",,"G",875,"G",6686,"G",29670,108
"55964","PLAINVIEW, MN",,"G",1771,"G",11744,"G",53244,144
"55965","PRESTON, MN",,"G",723,"G",3923,"G",16328,90
"55967","RACINE, MN",,"H",102,"H",534,"G",2083,21
"55969","ROLLINGSTONE, MN","C","S",0,"H",633,"H",2679,27
"55970","ROSE CREEK, MN","C","S",0,"H",356,"H",1803,24
"55971","RUSHFORD, MN",,"H",1000,"H",6294,"H",27353,77
"55972","SAINT CHARLES, MN",,"G",968,"G",6220,"G",26352,122
"55973","SARGEANT, MN",,"H",47,"G",403,"G",1800,11
"55974","SPRING GROVE, MN",,"G",669,"G",4059,"G",17209,62
"55975","SPRING VALLEY, MN",,"G",867,"G",5815,"G",25351,112
"55976","STEWARTVILLE, MN",,"G",1519,"G",9641,"G",41637,149
"55977","TAOPI, MN","A","D",0,"D",0,"D",0,3
"55979","UTICA, MN",,"H",72,"H",346,"H",1595,14
"55981","WABASHA, MN",,"G",1714,"G",10307,"G",44378,160
"55982","WALTHAM, MN","A","D",0,"D",0,"D",0,2
"55983","WANAMINGO, MN",,"G",266,"G",1677,"G",7644,50
"55985","WEST CONCORD, MN",,"H",234,"G",1657,"G",7158,37
"55987","WINONA, MN",,"G",20654,"G",157828,"G",632728,929
"55988","STOCKTON, MN","C","D",0,"D",0,"D",0,4
"55990","WYKOFF, MN","C","D",0,"D",0,"D",0,24
"55991","ZUMBRO FALLS, MN",,"G",132,"G",655,"G",2908,32
"55992","ZUMBROTA, MN",,"G",1526,"G",9775,"G",42848,154
"56001","MANKATO, MN",,"G",28974,"G",200074,"G",810357,1494
"56002","MANKATO, MN",,"G",3911,"G",44789,"G",186149,71
"56003","MANKATO, MN",,"G",6212,"G",44507,"G",179006,276
"56007","ALBERT LEA, MN",,"G",10956,"G",75154,"G",319896,629
"56009","ALDEN, MN",,"G",150,"G",803,"G",3862,44
"56010","AMBOY, MN",,"G",164,"G",766,"G",3174,33
"56011","BELLE PLAINE, MN",,"G",1374,"G",8438,"G",39964,170
"56013","BLUE EARTH, MN",,"G",1992,"G",12629,"G",55822,186
"56014","BRICELYN, MN",,"G",48,"G",298,"G",1383,16
"56016","CLARKS GROVE, MN",,"G",200,"H",1617,"H",7025,26
"56017","CLEVELAND, MN",,"H",143,"H",458,"G",1861,24
"56019","COMFREY, MN","C","S",0,"H",468,"H",1891,26
"56020","CONGER, MN",,"G",14,"G",77,"G",343,6
"56021","COURTLAND, MN",,"G",143,"G",909,"G",4693,22
"56022","DARFUR, MN",,"G",11,"G",77,"G",288,4
"56023","DELAVAN, MN","B","S",0,"S",0,"H",440,9
"56024","EAGLE LAKE, MN",,"G",178,"G",1049,"G",8830,44
"56025","EASTON, MN",,"G",70,"G",459,"G",2166,16
"56026","ELLENDALE, MN",,"G",244,"G",1651,"G",7185,38
"56027","ELMORE, MN",,"G",152,"G",893,"G",3568,22
"56028","ELYSIAN, MN",,"G",160,"G",847,"G",4562,41
"56029","EMMONS, MN",,"H",30,"G",103,"G",422,11
"56030","ESSIG, MN","A","D",0,"D",0,"D",0,2
"56031","FAIRMONT, MN",,"G",7372,"G",53392,"G",237893,434
"56032","FREEBORN, MN","B","D",0,"D",0,"D",0,6
"56033","FROST, MN",,"G",22,"G",133,"G",699,8
"56034","GARDEN CITY, MN","B","D",0,"D",0,"D",0,12
"56035","GENEVA, MN",,"G",233,"G",1110,"G",4957,19
"56036","GLENVILLE, MN",,"G",111,"G",853,"G",2248,29
"56037","GOOD THUNDER, MN",,"H",98,"G",445,"G",1887,31
"56039","GRANADA, MN",,"G",29,"G",125,"G",1286,11
"56041","HANSKA, MN",,"G",100,"H",699,"H",2825,21
"56042","HARTLAND, MN",,"G",103,"G",657,"G",3510,16
"56043","HAYWARD, MN",,"G",108,"G",722,"G",3162,20
"56044","HENDERSON, MN",,"G",299,"G",2153,"G",9622,45
"56045","HOLLANDALE, MN",,"G",69,"G",510,"G",3433,18
"56046","HOPE, MN","B","D",0,"D",0,"D",0,7
"56047","HUNTLEY, MN",,"G",18,"H",72,"G",294,4
"56048","JANESVILLE, MN",,"G",476,"G",3252,"G",13034,86
"56050","KASOTA, MN",,"G",252,"G",1959,"G",8789,28
"56051","KIESTER, MN",,"G",89,"G",463,"G",2216,20
"56052","KILKENNY, MN","B","D",0,"D",0,"D",0,13
